,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined,Outlet_Age
2761,376,7.97,0,0.021531416,12,108.4596,6,2004,2,1,1,3020.0688,1,9
3036,376,7.97,0,0.021623214,12,107.6596,3,2009,1,2,2,1833.6132,1,4
4751,376,7.97,0,0.0201559566,12,109.4596,5,1985,1,2,3,1833.6132,1,28
7332,376,7.97,0,0.036045991,12,107.5596,0,1998,2,2,0,431.4384,1,15
8324,376,7.97,0,0.021579162,12,105.9596,7,2002,2,1,1,2049.3324,1,11
989,639,11.65,1,0.058446424,0,172.1422,5,1985,1,2,3,5518.1504,1,28
1345,639,11.65,1,0.058719725999999986,0,171.1422,6,2004,2,1,1,2931.5174,1,9
1946,639,11.65,1,0.058822142,0,173.5422,9,1999,1,0,1,3448.844,1,14
2467,639,11.65,1,0.058681957,0,170.4422,1,1987,0,2,1,517.3266,1,26
3159,639,11.65,1,0.058730831,0,171.9422,8,1997,2,0,1,3448.844,1,16
5617,639,11.65,1,0.059063036,0,172.0422,2,2007,2,1,1,1379.5376,1,6
6935,639,11.65,1,0.102830104,0,172.6422,4,1985,2,0,0,344.8844,1,28
1047,130,7.85,0,0.162980276,7,145.2444,8,1997,2,0,1,1451.444,0,16
4066,130,7.85,0,0.163233667,7,144.6444,9,1999,1,0,1,2467.4548,0,14
5756,130,7.85,0,0.163310805,7,143.5444,7,2002,2,1,1,3628.61,0,11
8346,130,7.85,0,0.163902159,7,143.3444,2,2007,2,1,1,1596.5884,0,6
1507,723,15.0,1,0.026950104,0,220.9456,3,2009,1,2,2,1768.3648,1,4
2860,723,15.0,1,0.026840766,0,219.8456,8,1997,2,0,1,4863.0032,1,16
4064,723,15.0,1,0.0268952,0,220.3456,7,2002,2,1,1,1989.4104,1,11
6750,723,15.0,1,0.02681843,0,219.7456,1,1987,0,2,1,3094.6384,1,26
905,1130,17.85,0,0.065810045,5,149.105,8,1997,2,0,1,2247.075,1,16
1309,1130,17.85,0,0.06575528,5,151.505,1,1987,0,2,1,2546.685,1,26
5683,1130,17.85,0,0.06594351,5,149.105,7,2002,2,1,1,4643.955,1,11
7066,1130,17.85,0,0.06224316,5,148.005,3,2009,1,2,2,898.83,1,4
7794,1130,17.85,0,0.065797601,5,147.805,6,2004,2,1,1,1947.465,1,9
8107,1130,17.85,0,0.110152524,5,150.205,0,1998,2,2,0,149.805,1,15
1112,496,16.1,0,0.099747488,6,75.2328,5,1985,1,2,3,1544.656,1,28
1858,496,16.1,0,0.100388706,6,76.0328,9,1999,1,0,1,1853.5872,1,14
3430,496,16.1,0,0.100799828,6,78.4328,2,2007,2,1,1,1467.4232,1,6
6895,496,16.1,0,0.100149459,6,78.4328,1,1987,0,2,1,1158.492,1,26
2683,1087,5.175,0,0.037457098,3,83.4224,9,1999,1,0,1,1448.7808,1,14
3585,1087,5.175,0,0.037217847000000005,3,86.8224,5,1985,1,2,3,1448.7808,1,28
3830,1087,5.175,0,0.03736783,3,86.9224,1,1987,0,2,1,255.6672,1,26
7134,1087,5.175,0,0.037398953,3,84.2224,8,1997,2,0,1,852.2239999999998,1,16
8374,1087,5.175,0,0.037391881,3,83.2224,6,2004,2,1,1,1789.6704,1,9
1032,856,16.85,0,0.139417654,13,147.476,8,1997,2,0,1,2929.52,1,16
1434,856,16.849999999999998,0,0.244102315,13,148.076,4,1985,2,0,0,146.476,1,28
1514,856,16.849999999999998,0,0.138742518,13,147.476,5,1985,1,2,3,3368.948,1,28
1717,856,16.85,0,0.139985583,13,145.276,3,2009,1,2,2,2490.092,1,4
1727,856,16.85,0,0.146825834,13,146.076,2,2007,2,1,1,2636.568,1,6
4221,856,16.85,0,0.139301634,13,144.976,1,1987,0,2,1,2783.044000000001,1,26
4656,856,16.85,0,0.233356571,13,146.576,0,1998,2,2,0,439.42800000000005,1,15
8415,856,16.85,0,0.139700397,13,147.776,7,2002,2,1,1,2490.092,1,11
2127,1506,9.0,0,0.019536981,9,170.0474,9,1999,1,0,1,4211.185,2,14
4501,1506,9.0,0,0.019616991,9,169.6474,2,2007,2,1,1,2526.711,2,6
4515,1506,9.0,0,0.019412192,9,166.5474,5,1985,1,2,3,4379.6324,2,28
5110,1506,9.0,0,0.019502965,9,169.4474,6,2004,2,1,1,4211.185,2,9
7847,1506,9.0,0,0.019546214,9,168.1474,7,2002,2,1,1,4211.185,2,11
8147,1506,9.0,0,0.019586115,9,170.2474,3,2009,1,2,2,4211.185,2,4
378,1018,16.75,0,0.060495243,4,169.8106,1,1987,0,2,1,3251.1014,1,26
726,1018,16.75,0,0.060252433,4,170.7106,5,1985,1,2,3,3079.9908,1,28
1648,1018,16.75,0,0.060792265,4,170.4106,3,2009,1,2,2,513.3318,1,4
7156,1018,16.75,0,0.060668416,4,172.4106,7,2002,2,1,1,2908.8802,1,11
8019,1018,16.75,0,0.06063976,4,173.0106,9,1999,1,0,1,3593.3226,1,14
2104,1263,20.5,0,0.119339241,0,106.0596,6,2004,2,1,1,970.7364,1,9
3811,1263,20.5,0,0.208987123,0,106.0596,4,1985,2,0,0,215.7192,1,28
7127,1263,20.5,0,0.119547387,0,108.9596,9,1999,1,0,1,539.298,1,14
7613,1263,20.5,0,0.118783796,0,108.5596,5,1985,1,2,3,1725.7536,1,28
8133,1263,20.5,0,0.119848041,0,109.4596,3,2009,1,2,2,431.4384,1,4
798,792,6.55,0,0.024521191,1,100.6332,6,2004,2,1,1,2665.8632,1,9
2663,792,6.55,0,0.042941559,1,102.9332,4,1985,2,0,0,102.5332,1,28
3406,792,6.55,0,0.024664556,1,103.3332,2,2007,2,1,1,2050.664,1,6
5209,792,6.55,0,0.024407061,1,102.3332,5,1985,1,2,3,1948.1308,1,28
7428,792,6.55,0,0.024505418,1,102.9332,1,1987,0,2,1,1845.5976,1,26
1246,774,17.35,0,0.056235142,0,102.0016,2,2007,2,1,1,1619.2256,1,6
2304,774,17.35,0,0.055908268,0,99.8016,6,2004,2,1,1,607.2096,1,9
2376,774,17.35,0,0.03997564142857143,0,101.9016,1,1987,0,2,1,1821.6288,1,26
2874,774,17.35,0,0.056005781,0,99.2016,9,1999,1,0,1,1518.024,1,14
4272,774,17.349999999999998,0,0.055648052,0,100.3016,5,1985,1,2,3,2833.6448,1,28
4686,774,17.35,0,0.056032247,0,102.3016,7,2002,2,1,1,1619.2256,1,11
6585,774,17.35,0,0.03997564142857143,0,102.9016,8,1997,2,0,1,1922.8304,1,16
135,1428,7.235,0,0.076855628,9,116.0492,8,1997,2,0,1,1969.4364,2,16
149,1428,7.235,0,0.076841095,9,117.5492,6,2004,2,1,1,1969.4364,2,9
4190,1428,7.235,0,0.07679167099999999,9,116.4492,1,1987,0,2,1,2316.984,2,26
4223,1428,7.235,0,0.077290355,9,116.9492,2,2007,2,1,1,2316.984,2,6
5718,1428,7.235,0,0.076975118,9,116.6492,9,1999,1,0,1,2664.5316,2,14
6706,1428,7.235,0,0.077011493,9,117.3492,7,2002,2,1,1,1506.0396,2,11
1806,669,7.895,1,0.061124626,2,58.5588,1,1987,0,2,1,171.7764,1,26
1907,669,7.895,1,0.061163967,2,59.2588,6,2004,2,1,1,801.6232,1,9
3932,669,7.895,1,0.061424738,2,57.7588,3,2009,1,2,2,1145.1760000000004,1,4
5122,669,7.895,1,0.107110465,2,55.5588,4,1985,2,0,0,229.0352,1,28
6196,669,7.895,1,0.061270647,2,56.7588,9,1999,1,0,1,343.5528,1,14
1179,858,11.65,0,0.10976262449999999,0,152.6024,6,2004,2,1,1,303.6048,1,9
1312,858,11.650000000000002,0,0.13086741300000002,0,150.8024,5,1985,1,2,3,4402.2696,1,28
2067,858,11.65,0,0.13177092199999998,0,151.1024,7,2002,2,1,1,1518.024,1,11
3470,858,11.65,0,0.132248069,0,150.5024,2,2007,2,1,1,3187.8504,1,6
3573,858,11.65,0,0.131708682,0,152.3024,9,1999,1,0,1,1518.024,1,14
4987,858,11.65,0,0.220111117,0,153.0024,0,1998,2,2,0,455.4072,1,15
6583,858,11.65,0,0.131394793,0,151.9024,1,1987,0,2,1,1669.8264,1,26
7695,858,11.65,0,0.10976262449999999,0,149.8024,3,2009,1,2,2,1821.6288,1,4
1495,1254,11.0,1,0.13312044,3,221.5798,6,2004,2,1,1,4187.2162,1,9
1679,1254,11.0,1,0.133145617,3,218.4798,8,1997,2,0,1,2203.798,1,16
5016,1254,11.0,1,0.133034816,3,222.0798,1,1987,0,2,1,2864.9374,1,26
6763,1254,11.0,1,0.132500853,3,220.3798,5,1985,1,2,3,5289.1152,1,28
7110,1254,11.0,1,0.133352623,3,219.7798,9,1999,1,0,1,2644.5576,1,14
8412,1254,11.0,1,0.13341564,3,218.7798,7,2002,2,1,1,2203.798,1,11
1145,283,13.5,0,0.017938445833333334,6,179.9976,1,1987,0,2,1,4889.6352,1,26
1771,283,13.5,0,0.021496403,6,180.5976,8,1997,2,0,1,3078.6592,1,16
6123,283,13.5,0,0.021617996,6,179.6976,2,2007,2,1,1,1810.976,1,6
6253,283,13.5,0,0.021539999,6,182.4976,7,2002,2,1,1,1629.8784,1,11
7384,283,13.5,0,0.021583971,6,179.5976,3,2009,1,2,2,2173.1712,1,4
7408,283,13.5,0,0.021392306,6,182.0976,5,1985,1,2,3,6157.3184,1,28
1399,315,18.1,0,0.022399592000000003,6,96.0094,8,1997,2,0,1,1808.9786,1,16
1516,315,18.1,0,0.037492325,6,95.5094,0,1998,2,2,0,95.2094,1,15
3366,315,18.1,0,0.022291121,6,93.6094,5,1985,1,2,3,3713.1666,1,28
4226,315,18.1,0,0.022380952000000003,6,93.6094,1,1987,0,2,1,476.047,1,26
5277,315,18.1,0,0.022395357,6,96.5094,6,2004,2,1,1,1332.9316,1,9
6586,315,18.1,0,0.022526293,6,95.0094,2,2007,2,1,1,1713.7692,1,6
7263,315,18.1,0,0.022434418,6,96.2094,9,1999,1,0,1,952.094,1,14
1729,813,17.0,0,0.119285634,5,247.4434,1,1987,0,2,1,2980.1208,1,26
3848,813,17.0,0,0.118806857,5,248.8434,5,1985,1,2,3,6705.2718,1,28
5002,813,17.0,0,0.119570595,5,249.7434,9,1999,1,0,1,4221.8378,1,14
6076,813,17.0,0,0.119362409,5,249.4434,6,2004,2,1,1,5960.2416,1,9
6364,813,17.0,0,0.120060274,5,246.5434,2,2007,2,1,1,4470.1812,1,6
7961,813,17.0,0,0.119871307,5,248.3434,3,2009,1,2,2,6208.585,1,4
695,1518,11.1,0,0.03294861,9,116.8124,5,1985,1,2,3,2488.7604,2,28
1172,1518,11.1,0,0.033160417000000005,9,119.6124,9,1999,1,0,1,2251.7356,2,14
1355,1518,11.1,0,0.033081389,9,116.5124,1,1987,0,2,1,1066.6116,2,26
2759,1518,11.1,0,0.033102681,9,116.6124,6,2004,2,1,1,1540.6612,2,9
4737,1518,11.1,0,0.033176087,9,120.1124,7,2002,2,1,1,1896.1984,2,11
5729,1518,11.1,0,0.057969482,9,119.3124,4,1985,2,0,0,474.0496,2,28
6243,1518,11.1,0,0.03191980942857143,9,119.1124,8,1997,2,0,1,1303.6364,2,16
50,1378,7.39,0,0.067779712,8,143.8812,8,1997,2,0,1,3134.5864,2,16
1948,1378,7.39,0,0.068055818,8,140.7812,3,2009,1,2,2,1567.2932,2,4
2006,1378,7.39,0,0.068163102,8,140.4812,2,2007,2,1,1,2422.1804,2,6
2695,1378,7.39,0,0.067766896,8,140.6812,6,2004,2,1,1,3704.5112,2,9
855,32,11.85,0,0.13267058,4,96.4726,8,1997,2,0,1,978.726,0,16
1083,32,11.85,0,0.132560174,4,97.2726,1,1987,0,2,1,782.9808,0,26
2125,32,11.85,0,0.132876847,4,98.0726,9,1999,1,0,1,1076.5986,0,14
2445,32,11.85,0,0.222063351,4,99.6726,0,1998,2,2,0,195.7452,0,15
4068,32,11.85,0,0.132939639,4,98.0726,7,2002,2,1,1,1761.7068,0,11
5663,32,11.85,0,0.132645493,4,96.9726,6,2004,2,1,1,1174.4712,0,9
735,1173,15.6,0,0.025342692000000003,13,174.3054,2,2007,2,1,1,1751.054,1,6
1789,1173,15.6,0,0.044122209,13,173.8054,4,1985,2,0,0,175.1054,1,28
8237,1173,15.6,0,0.042179884,13,174.7054,0,1998,2,2,0,175.1054,1,15
1121,1175,6.71,1,0.029535852,0,67.5142,1,1987,0,2,1,593.2278,1,26
2241,1175,6.71,1,0.029560451,0,65.8142,8,1997,2,0,1,856.8846,1,16
2328,1175,6.71,1,0.029727657,0,66.6142,2,2007,2,1,1,1120.5414,1,6
3602,1175,6.71,1,0.029680868,0,65.0142,3,2009,1,2,2,856.8846,1,4
6003,1175,6.71,1,0.02960641,0,65.4142,9,1999,1,0,1,1516.0266,1,14
1381,135,15.0,0,0.064241345,7,45.206,9,1999,1,0,1,792.302,0,14
2811,135,15.0,0,0.064271703,7,45.506,7,2002,2,1,1,466.06,0,11
4759,135,15.0,0,0.06383101299999999,7,46.206,5,1985,1,2,3,1304.968,0,28
7138,135,15.0,0,0.064504433,7,47.306,2,2007,2,1,1,652.484,0,6
3916,809,7.155,1,0.16852746300000002,1,33.6874,7,2002,2,1,1,1023.3346,1,11
5249,809,7.155,1,0.168871496,1,34.3874,3,2009,1,2,2,670.4606,1,4
7388,809,7.155,1,0.281509514,1,33.8874,0,1998,2,2,0,35.2874,1,15
7561,809,7.155,1,0.169137707,1,35.2874,2,2007,2,1,1,388.1614,1,6
8240,809,7.155,1,0.16815457399999995,1,33.7874,6,2004,2,1,1,882.185,1,9
4029,292,9.5,1,0.048883854,15,185.7898,3,2009,1,2,2,2619.2572,1,4
4156,292,9.5,1,0.048761223,15,186.5898,9,1999,1,0,1,5238.5144,1,14
6687,292,9.5,1,0.048676324000000014,15,187.7898,6,2004,2,1,1,2057.9878,1,9
1458,500,8.42,1,0.030890618,3,228.7352,9,1999,1,0,1,5954.9152,1,14
3135,500,8.42,1,0.025712407833333336,3,229.0352,6,2004,2,1,1,5496.8448,1,9
5592,500,8.42,1,0.030816999,3,230.8352,1,1987,0,2,1,3435.528,1,26
6541,500,8.42,1,0.030693309,3,228.0352,5,1985,1,2,3,10306.584,1,28
7360,500,8.42,1,0.030905215,3,227.6352,7,2002,2,1,1,2748.4224,1,11
8210,500,8.42,1,0.030968306,3,227.8352,3,2009,1,2,2,3435.528,1,4
677,1453,11.395,0,0.0173606515,8,151.6708,1,1987,0,2,1,3460.8284,2,26
882,1453,11.395,0,0.03616416,8,150.1708,0,1998,2,2,0,300.9416,2,15
4058,1453,11.395,0,0.021639678,8,150.1708,9,1999,1,0,1,2708.4744,2,14
5768,1453,11.395,0,0.021602001000000003,8,149.1708,6,2004,2,1,1,2708.4744,2,9
6041,1453,11.394999999999998,0,0.0173606515,8,152.0708,5,1985,1,2,3,2106.5912,2,28
6218,1453,11.395,0,0.021649904,8,150.8708,7,2002,2,1,1,4363.6532,2,11
7450,1453,11.395,0,0.0173606515,8,149.2708,2,2007,2,1,1,2407.5328,2,6
8390,1453,11.394999999999998,0,0.037829469,8,151.0708,4,1985,2,0,0,451.4124,2,28
100,940,13.3,0,0.063695084,5,151.0708,7,2002,2,1,1,1805.6496,1,11
1057,940,13.3,0,0.063664998,5,151.6708,9,1999,1,0,1,3912.2408,1,14
2511,940,13.3,0,0.06356617,5,151.3708,8,1997,2,0,1,3611.2992,1,16
3377,940,13.3,0,0.06355415,5,149.4708,6,2004,2,1,1,1354.2372,1,9
5227,940,13.3,0,0.063513272,5,149.9708,1,1987,0,2,1,2106.5912,1,26
6990,940,13.3,0,0.063925726,5,151.8708,2,2007,2,1,1,1655.1788,1,6
214,1558,14.65,0,0.08042614899999999,9,161.5552,0,1998,2,2,0,324.9104,2,15
1896,1558,14.65,0,0.082955719,9,164.0552,5,1985,1,2,3,5523.4768,2,28
1969,1558,14.65,0,0.08352844599999999,9,162.4552,7,2002,2,1,1,2274.3728,2,11
2839,1558,14.65,0,0.08335939099999999,9,161.9552,8,1997,2,0,1,4711.2008,2,16
7166,1558,14.65,0,0.145951533,9,160.9552,4,1985,2,0,0,162.4552,2,28
7738,1558,14.65,0,0.083698962,9,163.4552,3,2009,1,2,2,2599.2832,2,4
7926,1558,14.65,0,0.083488992,9,161.3552,9,1999,1,0,1,7148.0288,2,14
928,369,10.3,1,0.098464979,6,188.653,0,1998,2,2,0,189.753,1,15
1154,369,10.3,1,0.05854250900000001,6,188.353,5,1985,1,2,3,4364.319,1,28
3522,369,10.3,1,0.047694985142857145,6,191.153,6,2004,2,1,1,1707.777,1,9
3590,369,10.3,1,0.059160135,6,191.553,2,2007,2,1,1,6641.355,1,6
4856,369,10.3,1,0.05891884400000001,6,191.653,9,1999,1,0,1,5313.084,1,14
5069,369,10.3,1,0.058778429000000014,6,187.853,1,1987,0,2,1,2656.542,1,26
7075,369,10.3,1,0.047694985142857145,6,189.053,7,2002,2,1,1,5313.084,1,11
2152,1540,15.25,0,0.06130888900000001,9,128.8968,7,2002,2,1,1,2348.9424,2,11
3846,1540,15.25,0,0.061434045,9,130.9968,3,2009,1,2,2,2348.9424,2,4
5491,1540,15.25,0,0.06088851400000001,9,130.1968,5,1985,1,2,3,1565.9616,2,28
8077,1540,15.25,0,0.06153089,9,132.2968,2,2007,2,1,1,1696.4584,2,6
8338,1540,15.25,0,0.061184804,9,132.0968,8,1997,2,0,1,3914.9040000000014,2,16
1699,1262,6.63,1,0.182128363,0,165.65,4,1985,2,0,0,665.8,1,28
1702,1262,6.63,1,0.103935018,0,166.85,1,1987,0,2,1,5326.4,1,26
2924,1262,6.63,1,0.104183308,0,166.15,9,1999,1,0,1,3828.35,1,14
6268,1262,6.63,1,0.174110803,0,166.85,0,1998,2,2,0,499.35,1,15
7252,1262,6.63,1,0.103517853,0,164.95,5,1985,1,2,3,4161.25,1,28
7336,1262,6.63,1,0.104445322,0,167.25,3,2009,1,2,2,1830.95,1,4
164,1109,6.155,1,0.094659871,10,214.556,8,1997,2,0,1,2769.728,1,16
2100,1109,6.155,1,0.095195306,10,213.956,2,2007,2,1,1,2343.616,1,6
3012,1109,6.155,1,0.158441218,10,213.756,0,1998,2,2,0,852.2239999999998,1,15
6169,1109,6.155,1,0.094201477,10,213.356,5,1985,1,2,3,6817.792,1,28
7079,1109,6.155,1,0.095045476,10,213.456,3,2009,1,2,2,2556.672,1,4
7154,1109,6.155,1,0.094807042,10,213.356,9,1999,1,0,1,3835.008,1,14
3555,533,11.1,0,0.04500603,13,174.0054,3,2009,1,2,2,2101.2648,1,4
5672,533,11.1,0,0.044814962,13,174.4054,6,2004,2,1,1,4027.4242,1,9
6309,533,11.1,0,0.044606379,13,174.2054,5,1985,1,2,3,4377.635,1,28
6749,533,11.1,0,0.044823438,13,174.2054,8,1997,2,0,1,1926.1594,1,16
757,310,18.85,0,0.141642219,3,168.1132,8,1997,2,0,1,2874.9244,1,16
1347,310,18.85,0,0.141524348,3,168.4132,1,1987,0,2,1,2874.9244,1,26
1594,310,18.85,0,0.14095631,3,167.7132,5,1985,1,2,3,3889.6036,1,28
2617,310,18.85,0,0.142219209,3,167.6132,3,2009,1,2,2,1522.0188,1,4
4168,310,18.85,0,0.142443405,3,170.4132,2,2007,2,1,1,4396.9432,1,6
5643,310,18.85,0,0.14161543599999998,3,169.0132,6,2004,2,1,1,1860.2452,1,9
5965,310,18.85,0,0.141862435,3,171.0132,9,1999,1,0,1,4396.9432,1,14
32,756,18.7,0,0.08556526183333334,13,256.6672,3,2009,1,2,2,3068.0064,1,4
729,756,18.7,0,0.08927225300000001,13,254.7672,8,1997,2,0,1,5113.344,1,16
4349,756,18.7,0,0.088839949,13,254.2672,5,1985,1,2,3,10993.6896,1,28
5620,756,18.7,0,0.08977721400000001,13,256.4672,2,2007,2,1,1,5369.0112,1,6
7221,756,18.7,0,0.15630419199999998,13,256.3672,4,1985,2,0,0,255.6672,1,28
7677,756,18.7,0,0.089197963,13,257.3672,1,1987,0,2,1,2045.3376,1,26
60,629,10.0,0,0.0232488068,6,246.9144,3,2009,1,2,2,3185.1872,1,4
917,629,10.0,0,0.038685802000000005,6,243.8144,8,1997,2,0,1,4655.2736,1,16
5138,629,10.0,0,0.0232488068,6,245.0144,5,1985,1,2,3,3185.1872,1,28
6569,629,10.0,0,0.038653608,6,245.4144,1,1987,0,2,1,7105.4176,1,26
8208,629,10.0,0,0.038904624,6,245.4144,2,2007,2,1,1,6615.3888,1,6
1768,1147,16.2,0,0.059625487,3,100.57,1,1987,0,2,1,1398.18,1,26
1812,1147,16.2,0,0.063127333,3,100.47,9,1999,1,0,1,1597.92,1,14
3325,1147,16.2,0,0.06301742099999999,3,100.37,6,2004,2,1,1,998.7,1,9
3658,1147,16.2,0,0.062724117,3,100.57,5,1985,1,2,3,5093.37,1,28
5330,1147,16.2,0,0.105498192,3,101.47,0,1998,2,2,0,399.48,1,15
8255,1147,16.2,0,0.063385859,3,98.17,2,2007,2,1,1,2696.49,1,6
347,1430,19.5,0,0.015749341,9,182.2608,9,1999,1,0,1,3307.6944,2,14
479,1430,19.5,0,0.015756784,9,185.0608,7,2002,2,1,1,2205.1296,2,11
1660,1430,19.5,0,0.01572192,9,185.6608,6,2004,2,1,1,918.804,2,9
3151,1430,19.5,0,0.01581384,9,183.2608,2,2007,2,1,1,2940.1728,2,6
3935,1430,19.5,0,0.027532258,9,185.0608,4,1985,2,0,0,551.2824,2,28
8430,1430,19.5,0,0.015711807,9,181.8608,1,1987,0,2,1,4042.7376,2,26
1489,868,11.6,0,0.031069203,3,179.6686,4,1985,2,0,0,177.7686,1,28
1868,868,11.6,0,0.017744998999999997,3,177.9686,8,1997,2,0,1,1244.3802,1,16
4081,868,11.6,0,0.017659068,3,175.9686,5,1985,1,2,3,5866.3638,1,28
4576,868,11.6,0,0.01713098757142857,3,178.2686,9,1999,1,0,1,1955.4546,1,14
5661,868,11.6,0,0.017780986000000002,3,177.3686,7,2002,2,1,1,1777.686,1,11
7024,868,11.6,0,0.017817285,3,177.0686,3,2009,1,2,2,1422.1488,1,4
7135,868,11.6,0,0.017845371999999998,3,179.0686,2,2007,2,1,1,5688.5952,1,6
4485,1513,11.8,0,0.022843501,8,177.8686,8,1997,2,0,1,4621.9836,2,16
5459,1513,11.8,0,0.038235337,8,177.5686,0,1998,2,2,0,711.0744,2,15
5628,1513,11.8,0,0.022824491,8,177.0686,1,1987,0,2,1,3022.0662,2,26
5714,1513,11.8,0,0.022879017,8,176.0686,9,1999,1,0,1,533.3058,2,14
7921,1513,11.8,0,0.039996021,8,176.7686,4,1985,2,0,0,888.8430000000002,2,28
612,1460,14.8,0,0.01946418,8,196.3794,1,1987,0,2,1,1950.794,2,26
1329,1460,14.8,0,0.019386057,8,194.5794,5,1985,1,2,3,3511.4292,2,28
3639,1460,14.8,0,0.032606181,8,193.5794,0,1998,2,2,0,390.1588,2,15
5502,1460,14.8,0,0.019476708,8,193.0794,6,2004,2,1,1,3901.588,2,9
8315,1460,14.8,0,0.019559746,8,193.7794,3,2009,1,2,2,2926.191,2,4
1335,725,16.25,0,0.05205881716666666,3,90.2804,3,2009,1,2,2,1653.8472,1,4
1585,725,16.25,0,0.05205881716666666,3,89.8804,2,2007,2,1,1,1102.5648,1,6
3652,725,16.25,0,0.077790204,3,93.0804,5,1985,1,2,3,2940.1728,1,28
4489,725,16.25,0,0.078290271,3,93.1804,9,1999,1,0,1,1194.4452,1,14
6439,725,16.25,0,0.078168739,3,91.3804,8,1997,2,0,1,1653.8472,1,16
8092,725,16.25,0,0.078103689,3,91.1804,1,1987,0,2,1,1929.4884,1,26
2505,623,18.25,0,0.07608971099999999,13,212.9218,9,1999,1,0,1,3846.9924,1,14
4363,623,18.25,0,0.076125668,13,214.0218,7,2002,2,1,1,2564.6616,1,11
5473,623,18.25,0,0.075908374,13,213.4218,1,1987,0,2,1,3846.9924,1,26
5704,623,18.25,0,0.07595723,13,214.1218,6,2004,2,1,1,1282.3308,1,9
6769,623,18.25,0,0.07560369900000001,13,215.1218,5,1985,1,2,3,3205.827,1,28
2436,374,15.1,1,0.019965179,5,130.531,9,1999,1,0,1,908.817,1,14
4154,374,15.1,1,0.020015391,5,128.83100000000002,3,2009,1,2,2,1817.634,1,4
4964,374,15.1,1,0.019837655,5,128.131,5,1985,1,2,3,1687.803,1,28
7358,374,15.1,1,0.019930418,5,131.531,6,2004,2,1,1,2856.282,1,9
7850,374,15.1,1,0.019917598,5,129.431,1,1987,0,2,1,3505.437,1,26
1208,1549,8.485,0,0.058121214,8,104.499,6,2004,2,1,1,1238.388,2,9
3244,1549,8.485,0,0.058083831,8,103.199,1,1987,0,2,1,722.393,2,26
7873,1549,8.485,0,0.10178199,8,104.699,4,1985,2,0,0,103.199,2,28
352,939,11.395,1,0.06952926200000001,10,233.1616,1,1987,0,2,1,6093.4016,1,26
2025,939,11.395,1,0.06958717099999999,10,234.6616,8,1997,2,0,1,4687.232,1,16
2725,939,11.395,1,0.069574013,10,232.8616,6,2004,2,1,1,2812.3392,1,9
4133,939,11.395,1,0.069728296,10,233.9616,7,2002,2,1,1,1406.1696,1,11
7853,939,11.395,1,0.069250192,10,232.9616,5,1985,1,2,3,3515.4240000000004,1,28
7298,1519,20.25,0,0.148302815,8,108.3938,9,1999,1,0,1,2787.0388,2,14
7857,1519,20.25,0,0.148372897,8,108.8938,7,2002,2,1,1,3644.5892,2,11
346,597,6.17,0,0.010647477,10,66.3826,9,1999,1,0,1,1937.478,1,14
3082,597,6.17,0,0.010652508,10,65.6826,7,2002,2,1,1,774.9912,1,11
3235,597,6.17,0,0.010674255,10,63.4826,3,2009,1,2,2,774.9912,1,4
6416,597,6.17,0,0.010630949,10,65.9826,8,1997,2,0,1,1162.4868,1,16
1108,948,18.7,0,0.057654132,4,83.1566,7,2002,2,1,1,1606.5754,1,11
2688,948,18.7,0,0.0576269,4,83.3566,9,1999,1,0,1,1860.2452,1,14
3984,948,18.7,0,0.057771828,4,85.3566,3,2009,1,2,2,591.8962,1,4
1024,1324,16.35,0,0.029445361,9,257.6646,8,1997,2,0,1,2061.3168,2,16
4776,1324,16.35,0,0.029565309,9,256.4646,3,2009,1,2,2,515.3292,2,4
8036,1324,16.35,0,0.02930277,9,256.1646,5,1985,1,2,3,5926.2858,2,28
8238,1324,16.35,0,0.029420857,9,256.9646,1,1987,0,2,1,4637.9628,2,26
171,568,16.6,0,0.122918852,6,173.0738,2,2007,2,1,1,3823.0236,1,6
535,568,16.6,0,0.0978468356,6,173.3738,8,1997,2,0,1,2085.2856,1,16
583,568,16.6,0,0.122475364,6,175.5738,7,2002,2,1,1,347.5476,1,11
2036,568,16.6,0,0.122204371,6,173.5738,6,2004,2,1,1,1911.5118,1,9
6337,568,16.6,0,0.121635591,6,175.4738,5,1985,1,2,3,2954.1546,1,28
1416,860,9.035,1,0.172629683,10,148.4708,5,1985,1,2,3,3761.77,1,28
3368,860,9.035,1,0.17417636,10,148.9708,3,2009,1,2,2,2257.062,1,4
3572,860,9.035,1,0.17382151899999998,10,151.4708,7,2002,2,1,1,2407.5328,1,11
5783,860,9.035,1,0.174450933,10,151.0708,2,2007,2,1,1,2708.4744,1,6
663,416,8.975,1,0.05268526,3,83.3224,1,1987,0,2,1,3579.3408,1,26
1503,416,8.975,1,0.053027398,3,86.0224,2,2007,2,1,1,1278.336,1,6
4266,416,8.975,1,0.05272914,3,86.4224,8,1997,2,0,1,1022.6688,1,16
4403,416,8.975,1,0.088257771,3,84.1224,0,1998,2,2,0,170.4448,1,15
7231,416,8.975,1,0.05060257025,3,84.9224,3,2009,1,2,2,1278.336,1,4
7614,416,8.975,1,0.052836076,3,86.6224,7,2002,2,1,1,1619.2256,1,11
