,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Type_Combined,Outlet_Age
3149,1519,16.7,0,0.019988055499999997,9,247.5776,0,1998,2,2,0,2,15
1717,331,9.3,0,0.08936834099999999,3,143.8786,3,2009,1,2,2,1,4
2295,331,9.3,0,0.155837612,3,143.0786,4,1985,2,0,0,1,28
2908,331,9.3,0,0.089509222,3,145.7786,2,2007,2,1,1,1,6
3132,331,9.3,0,0.088574755,3,145.4786,5,1985,1,2,3,1,28
3343,331,9.3,0,0.088988939,3,144.0786,6,2004,2,1,1,1,9
2354,89,9.5,0,0.085091153,7,187.1872,8,1997,2,0,1,0,16
4761,89,9.5,0,0.084679095,7,190.6872,5,1985,1,2,3,0,28
124,180,12.1,0,0.11534200900000001,0,220.2114,3,2009,1,2,2,1,4
486,180,12.1,0,0.115052659,0,222.6114,9,1999,1,0,1,1,14
1478,180,12.1,0,0.11431777800000001,0,221.5114,5,1985,1,2,3,1,28
2809,180,12.1,0,0.114852339,0,220.9114,6,2004,2,1,1,1,9
4121,180,12.1,0,0.114778465,0,223.0114,1,1987,0,2,1,1,26
4513,180,12.1,0,0.115523835,0,220.8114,2,2007,2,1,1,1,6
1792,1055,13.35,0,0.048101713,1,216.0166,9,1999,1,0,1,1,14
1946,1055,13.35,0,0.04779447,1,217.3166,5,1985,1,2,3,1,28
3491,1055,13.35,0,0.047987076,1,217.0166,1,1987,0,2,1,1,26
3583,1055,13.35,0,0.048298704000000005,1,216.9166,2,2007,2,1,1,1,6
3956,438,16.1,1,0.024949113,6,96.041,8,1997,2,0,1,1,16
4455,438,16.1,1,0.041759701,6,98.041,0,1998,2,2,0,1,15
5385,438,16.1,1,0.024828296,6,96.641,5,1985,1,2,3,1,28
4826,1377,9.395,0,0.040042881,11,84.9908,7,2002,2,1,1,2,11
1448,576,20.0,1,0.104063695,3,104.5622,6,2004,2,1,1,1,9
1863,576,20.0,1,0.10429446,3,105.5622,7,2002,2,1,1,1,11
2144,576,20.0,1,0.10357934699999999,3,106.3622,5,1985,1,2,3,1,28
2368,576,20.0,1,0.10450736699999999,3,107.6622,3,2009,1,2,2,1,4
4978,576,20.0,1,0.10467211400000001,3,105.2622,2,2007,2,1,1,1,6
564,738,7.42,1,0.025780862,13,187.0872,9,1999,1,0,1,1,14
893,738,7.42,1,0.025719421,13,189.5872,1,1987,0,2,1,1,26
1422,738,7.42,1,0.025735975,13,187.7872,6,2004,2,1,1,1,9
1618,738,7.42,1,0.025793045,13,187.9872,7,2002,2,1,1,1,11
2568,738,7.42,1,0.043084893,13,189.1872,0,1998,2,2,0,1,15
4572,738,7.42,1,0.025740842000000003,13,190.0872,8,1997,2,0,1,1,16
224,1319,16.25,0,0.039225552999999996,9,116.2176,7,2002,2,1,1,2,11
2716,1319,16.25,0,0.039138761,9,116.1176,6,2004,2,1,1,2,9
2997,1319,16.25,0,0.038956596,9,114.6176,5,1985,1,2,3,2,28
4756,1319,16.25,0,0.039146163,9,114.3176,8,1997,2,0,1,2,16
5365,1319,16.25,0,0.039305627999999995,9,114.6176,3,2009,1,2,2,2,4
636,129,7.85,0,0.162844648,7,143.2444,1,1987,0,2,1,0,26
1754,129,7.85,0,0.162949459,7,145.0444,6,2004,2,1,1,0,9
4848,129,7.85,0,0.16219103699999998,7,144.7444,5,1985,1,2,3,0,28
848,1403,12.15,0,0.006787278000000001,11,122.573,3,2009,1,2,2,2,4
2127,1403,12.15,0,0.0067979780000000005,11,121.37299999999999,2,2007,2,1,1,2,6
2384,1403,12.15,0,0.0067584640000000005,11,121.973,6,2004,2,1,1,2,9
4213,1403,12.15,0,0.006773451,11,123.67299999999999,7,2002,2,1,1,2,11
2190,1135,10.5,1,0.048281965999999996,4,49.6376,9,1999,1,0,1,1,14
2964,1135,10.5,1,0.048197900999999994,4,48.3376,6,2004,2,1,1,1,9
3648,1135,10.5,1,0.0386528688,4,48.3376,5,1985,1,2,3,1,28
4138,1135,10.5,1,0.048479695,4,47.5376,2,2007,2,1,1,1,6
4784,1135,10.5,1,0.048304782000000004,4,47.8376,7,2002,2,1,1,1,11
1107,97,18.25,0,0.044500600999999994,7,171.408,2,2007,2,1,1,0,6
1515,97,18.25,0,0.044340045,7,173.908,7,2002,2,1,1,0,11
2010,97,18.25,0,0.07747657,7,171.408,4,1985,2,0,0,0,28
2546,97,18.25,0,0.044241935999999996,7,174.308,6,2004,2,1,1,0,9
3855,97,18.25,0,0.074065937,7,171.308,0,1998,2,2,0,0,15
5215,97,18.25,0,0.044319101,7,172.00799999999998,9,1999,1,0,1,0,14
2868,494,9.5,0,0.0742834,13,252.8724,1,1987,0,2,1,1,26
3534,494,9.5,0,0.07433121,13,251.9724,6,2004,2,1,1,1,9
739,895,5.175,1,0.029541812999999997,13,105.1622,9,1999,1,0,1,1,14
1957,895,5.175,1,0.029353119,13,107.2622,5,1985,1,2,3,1,28
2544,895,5.175,1,0.029495953999999998,13,104.5622,8,1997,2,0,1,1,16
1368,104,11.800000000000002,0,0.201643565,14,197.7084,4,1985,2,0,0,0,28
2404,104,11.8,0,0.19276691699999998,14,198.1084,0,1998,2,2,0,0,15
3513,104,11.8,0,0.115401142,14,196.8084,7,2002,2,1,1,0,11
5135,104,11.8,0,0.11514580199999999,14,197.4084,6,2004,2,1,1,0,9
127,1074,5.765,0,0.082346376,0,38.8164,3,2009,1,2,2,1,4
1701,1074,5.765,0,0.081615145,0,38.6164,5,1985,1,2,3,1,28
3792,1074,5.765,0,0.08247618799999999,0,38.8164,2,2007,2,1,1,1,6
4165,834,15.1,1,0.09610043199999999,10,132.4942,8,1997,2,0,1,1,16
5026,834,15.1,1,0.168259451,10,130.4942,4,1985,2,0,0,1,28
5032,834,15.1,1,0.09608226,10,134.2942,6,2004,2,1,1,1,9
112,710,17.25,0,0.121917641,3,76.6986,0,1998,2,2,0,1,15
2532,710,17.25,0,0.072825279,3,78.1986,6,2004,2,1,1,1,9
3988,710,17.25,0,0.072778438,3,78.4986,1,1987,0,2,1,1,26
4662,710,17.25,0,0.072839052,3,79.7986,8,1997,2,0,1,1,16
684,1006,20.0,1,0.060145055999999995,0,167.1132,3,2009,1,2,2,1,4
857,1006,20.0,1,0.049917074,0,169.1132,2,2007,2,1,1,1,6
2234,1006,20.0,1,0.059610971,0,167.3132,5,1985,1,2,3,1,28
2821,1006,20.0,1,0.059994175,0,168.7132,9,1999,1,0,1,1,14
3739,1006,20.0,1,0.059901045,0,168.8132,8,1997,2,0,1,1,16
3778,1006,20.0,1,0.059851197,0,167.3132,1,1987,0,2,1,1,26
780,531,8.645,0,0.021481472999999997,3,52.0982,5,1985,1,2,3,1,28
958,531,8.645,0,0.021586004,3,53.7982,8,1997,2,0,1,1,16
1611,531,8.645,0,0.036130545,3,52.6982,0,1998,2,2,0,1,15
2729,531,8.645,0,0.021673936,3,51.9982,3,2009,1,2,2,1,4
3069,531,8.645,0,0.02156804,3,52.8982,1,1987,0,2,1,1,26
3195,531,8.645,0,0.021708103,3,54.5982,2,2007,2,1,1,1,6
4217,599,17.7,0,0.007748122333333334,5,98.441,2,2007,2,1,1,1,6
4811,599,17.7,0,0.011613156000000001,5,95.041,8,1997,2,0,1,1,16
5145,599,17.7,0,0.011631211,5,97.241,9,1999,1,0,1,1,14
2376,93,14.6,0,0.14983838300000002,14,49.3692,5,1985,1,2,3,0,28
2720,93,14.6,0,0.150442215,14,50.6692,1,1987,0,2,1,0,26
4751,93,14.6,0,0.150539043,14,49.2692,6,2004,2,1,1,0,9
5484,93,14.6,0,0.15056751300000001,14,49.5692,8,1997,2,0,1,0,16
5514,93,14.6,0,0.252019149,14,50.3692,0,1998,2,2,0,0,15
1211,1,19.35,1,0.040009212,14,163.2868,7,2002,2,1,1,0,11
2847,1,19.35,1,0.040090887,14,163.6868,3,2009,1,2,2,0,4
4538,1,19.35,1,0.039928237000000005,14,164.5868,8,1997,2,0,1,0,16
2743,1013,12.1,0,0.020610288,13,149.8734,7,2002,2,1,1,1,11
2967,1013,12.1,0,0.02046897,13,150.2734,5,1985,1,2,3,1,28
1480,701,6.3,0,0.127707501,3,211.327,7,2002,2,1,1,1,11
2182,701,6.3,0,0.128169935,3,209.827,2,2007,2,1,1,1,6
2287,701,6.3,0,0.127342972,3,210.92700000000002,1,1987,0,2,1,1,26
1027,853,12.65,1,0.07604458900000001,5,191.9846,8,1997,2,0,1,1,16
3355,853,12.65,1,0.076162818,5,190.7846,9,1999,1,0,1,1,14
1097,562,14.3,0,0.128061273,5,83.3224,3,2009,1,2,2,1,4
4575,562,14.300000000000002,0,0.22330909100000002,5,85.5224,4,1985,2,0,0,1,28
4640,562,14.3,0,0.213478694,5,84.9224,0,1998,2,2,0,1,15
5202,562,14.3,0,0.127740015,5,86.5224,9,1999,1,0,1,1,14
1887,913,13.65,0,0.082381676,6,150.805,0,1998,2,2,0,1,15
2428,913,13.65,0,0.049418994,6,149.505,3,2009,1,2,2,1,4
3921,913,13.65,0,0.049218499000000006,6,148.905,8,1997,2,0,1,1,16
1406,1094,15.0,0,0.046366458,1,119.9414,6,2004,2,1,1,1,9
2486,1094,15.0,0,0.046637544,1,121.9414,2,2007,2,1,1,1,6
4808,1094,15.0,0,0.04656414,1,121.0414,3,2009,1,2,2,1,4
5566,1094,15.0,0,0.046150653,1,123.8414,5,1985,1,2,3,1,28
1763,933,19.0,1,0.065767041,6,189.6214,7,2002,2,1,1,1,11
4023,933,19.0,1,0.065579315,6,186.5214,1,1987,0,2,1,1,26
1569,1300,8.92,0,0.10395665800000001,9,178.137,3,2009,1,2,2,2,4
2176,1300,8.92,0,0.129928494,9,175.737,8,1997,2,0,1,2,16
3270,1300,8.92,0,0.129903926,9,176.637,6,2004,2,1,1,2,9
3506,1300,8.92,0,0.129820371,9,176.137,1,1987,0,2,1,2,26
3672,1300,8.92,0,0.130130499,9,176.737,9,1999,1,0,1,2,14
81,1072,5.34,1,0.005988175,13,100.6358,3,2009,1,2,2,1,4
233,1072,5.34,1,0.005975976,13,100.8358,7,2002,2,1,1,1,11
244,1072,5.34,1,0.004484326,13,101.0358,0,1998,2,2,0,1,15
380,1072,5.34,1,0.005973153,13,99.0358,9,1999,1,0,1,1,14
1560,247,14.6,1,0.04302561,6,110.0254,9,1999,1,0,1,1,14
2502,247,14.6,1,0.043045942000000004,6,107.7254,7,2002,2,1,1,1,11
3924,247,14.6,1,0.04295882,6,108.3254,8,1997,2,0,1,1,16
4436,247,14.6,1,0.042950697,6,108.4254,6,2004,2,1,1,1,9
4588,247,14.6,1,0.04275079,6,107.7254,5,1985,1,2,3,1,28
588,1237,14.1,0,0.066875983,13,198.8084,8,1997,2,0,1,1,16
2631,1237,14.1,0,0.050248395,13,196.6084,5,1985,1,2,3,1,28
3120,1237,14.1,0,0.06686333700000001,13,197.9084,6,2004,2,1,1,1,9
3288,1237,14.1,0,0.06725426,13,199.0084,2,2007,2,1,1,1,6
318,761,18.7,1,0.06630165775,5,231.201,7,2002,2,1,1,1,11
1861,761,18.7,1,0.070632902,5,231.201,1,1987,0,2,1,1,26
4636,761,18.7,1,0.070801636,5,227.801,9,1999,1,0,1,1,14
5106,761,18.7,1,0.12377209300000001,5,229.801,4,1985,2,0,0,1,28
60,1066,8.315,1,0.035565457,0,144.8444,6,2004,2,1,1,1,9
581,1066,8.315,1,0.062282301,0,143.5444,4,1985,2,0,0,1,28
2000,1066,8.315,1,0.03261591933333333,0,146.9444,3,2009,1,2,2,1,4
2026,830,15.85,0,0.081787519,1,174.937,8,1997,2,0,1,1,16
3591,830,15.85,0,0.081772054,1,175.137,6,2004,2,1,1,1,9
1019,1476,10.8,0,0.042036392,8,188.4214,3,2009,1,2,2,2,4
2007,1476,10.8,0,0.041857932,8,189.6214,6,2004,2,1,1,2,9
3358,1476,10.8,0,0.041930938,8,188.0214,9,1999,1,0,1,2,14
1438,337,7.06,1,0.044148717000000004,15,56.9904,2,2007,2,1,1,1,6
1505,337,7.06,1,0.07686393,15,60.4904,4,1985,2,0,0,1,28
2466,337,7.06,1,0.043892097000000005,15,60.0904,6,2004,2,1,1,1,9
5416,337,7.06,1,0.0417610284,15,58.2904,3,2009,1,2,2,1,4
5446,337,7.06,1,0.043900398,15,59.9904,8,1997,2,0,1,1,16
322,1373,12.6,0,0.08268494900000001,9,176.6054,1,1987,0,2,1,2,26
653,1373,12.6,0,0.082738167,9,173.5054,6,2004,2,1,1,2,9
2289,1373,12.6,0,0.0496611182,9,173.2054,8,1997,2,0,1,2,16
2414,1373,12.6,0,0.0496611182,9,173.2054,3,2009,1,2,2,2,4
4063,1373,12.6,0,0.082882475,9,176.1054,9,1999,1,0,1,2,14
3771,711,6.985,1,0.137340909,10,182.8608,6,2004,2,1,1,1,9
3974,711,6.985,1,0.125950863,10,182.9608,2,2007,2,1,1,1,6
5482,711,6.985,1,0.24051168,10,181.9608,4,1985,2,0,0,1,28
3996,142,8.85,1,0.11264364,14,123.0388,6,2004,2,1,1,0,9
5201,142,8.85,1,0.112664944,14,123.5388,8,1997,2,0,1,0,16
717,1050,20.7,1,0.203400773,5,117.9466,0,1998,2,2,0,1,15
1698,1050,20.7,1,0.1317039426,5,118.6466,6,2004,2,1,1,1,9
2823,1050,20.7,1,0.212767095,5,116.7466,4,1985,2,0,0,1,28
4663,1050,20.7,1,0.12093225099999999,5,117.0466,5,1985,1,2,3,1,28
4759,1050,20.7,1,0.121419594,5,117.5466,1,1987,0,2,1,1,26
448,1390,15.6,0,0.066403009,11,186.6924,5,1985,1,2,3,2,28
801,1390,15.6,0,0.067103564,11,186.5924,2,2007,2,1,1,2,6
849,1390,15.6,0,0.066997948,11,184.0924,3,2009,1,2,2,2,4
1225,1390,15.6,0,0.066861456,11,185.7924,7,2002,2,1,1,2,11
1610,1390,15.6,0,0.066713516,11,184.2924,6,2004,2,1,1,2,9
2852,1390,15.6,0,0.066670606,11,185.2924,1,1987,0,2,1,2,26
613,1114,18.2,1,0.026170661,0,241.1196,3,2009,1,2,2,1,4
1311,1114,18.2,1,0.015664169,0,243.0196,9,1999,1,0,1,1,14
1706,1114,18.2,1,0.026211917,0,241.3196,2,2007,2,1,1,1,6
1853,1114,18.2,1,0.015664169,0,241.4196,1,1987,0,2,1,1,26
5328,1114,18.2,1,0.025938267,0,242.5196,5,1985,1,2,3,1,28
283,399,9.0,1,0.050579228,3,151.3024,9,1999,1,0,1,1,14
1155,399,9.0,1,0.050491164000000005,3,151.7024,6,2004,2,1,1,1,9
2098,399,9.0,1,0.050706432,3,150.9024,3,2009,1,2,2,1,4
3726,399,9.0,1,0.050500712999999996,3,149.8024,8,1997,2,0,1,1,16
5544,399,9.0,1,0.050458688,3,150.1024,1,1987,0,2,1,1,26
678,1398,10.85,0,0.028724483999999998,9,116.0808,9,1999,1,0,1,2,14
1631,1398,10.85,0,0.021590831749999997,9,117.0808,5,1985,1,2,3,2,28
4337,1398,10.85,0,0.028796724,9,115.4808,3,2009,1,2,2,2,4
5639,1398,10.85,0,0.028842119,9,116.9808,2,2007,2,1,1,2,6
2324,503,17.2,1,0.025269299999999998,3,146.9418,3,2009,1,2,2,1,4
2921,503,17.2,1,0.042124032,3,148.7418,0,1998,2,2,0,1,15
3033,503,17.2,1,0.025145837999999997,3,146.6418,1,1987,0,2,1,1,26
3247,503,17.2,1,0.02504491,3,146.1418,5,1985,1,2,3,1,28
4168,503,17.2,1,0.023800316666666668,3,147.0418,8,1997,2,0,1,1,16
4560,503,17.2,1,0.02521782,3,148.5418,7,2002,2,1,1,1,11
1452,750,10.395,1,0.09117240300000001,0,48.6008,8,1997,2,0,1,1,16
2705,750,10.395,1,0.0547369738,0,49.6008,9,1999,1,0,1,1,14
3780,750,10.395,1,0.09115516300000001,0,52.2008,6,2004,2,1,1,1,9
3877,750,10.395,1,0.091357303,0,50.1008,7,2002,2,1,1,1,11
4126,750,10.395,1,0.0547369738,0,51.9008,5,1985,1,2,3,1,28
1908,812,5.405,1,0.053621283,3,198.7742,8,1997,2,0,1,1,16
4845,812,5.405,1,0.05370465,3,201.0742,9,1999,1,0,1,1,14
1325,922,7.59,1,0.15735415619999998,6,172.808,2,2007,2,1,1,1,6
1411,922,7.59,1,0.242768664,6,173.708,0,1998,2,2,0,1,15
2365,922,7.59,1,0.253947823,6,174.608,4,1985,2,0,0,1,28
4313,922,7.59,1,0.145013434,6,174.908,6,2004,2,1,1,1,9
4694,922,7.59,1,0.14504086,6,173.608,8,1997,2,0,1,1,16
72,1213,7.71,1,0.047782552,4,122.3756,3,2009,1,2,2,1,4
3264,1213,7.709999999999999,1,0.083321663,4,121.4756,4,1985,2,0,0,1,28
3479,1213,7.71,1,0.047662684000000004,4,121.0756,9,1999,1,0,1,1,14
3839,1213,7.71,1,0.047685207,4,122.4756,7,2002,2,1,1,1,11
4710,1213,7.71,1,0.047579697000000004,4,120.3756,6,2004,2,1,1,1,9
5352,1213,7.71,1,0.04754909400000001,4,121.5756,1,1987,0,2,1,1,26
3652,481,5.94,0,0.034886739,3,177.7344,8,1997,2,0,1,1,16
4957,481,5.94,0,0.034857707,3,180.4344,1,1987,0,2,1,1,26
3626,612,12.5,1,0.073377993,3,89.2198,5,1985,1,2,3,1,28
4060,612,12.5,1,0.073673697,3,88.1198,1,1987,0,2,1,1,26
4232,612,12.5,1,0.073884594,3,88.4198,7,2002,2,1,1,1,11
5028,612,12.5,1,0.07384969599999999,3,86.3198,9,1999,1,0,1,1,14
844,1138,5.655,0,0.085204025,6,168.45,1,1987,0,2,1,1,26
2162,1138,5.655,0,0.04251651625,6,168.15,4,1985,2,0,0,1,28
3507,1138,5.655,0,0.08486204,6,165.25,5,1985,1,2,3,1,28
4635,1138,5.655,0,0.04251651625,6,168.05,9,1999,1,0,1,1,14
1803,511,10.3,1,0.05017202,3,80.596,7,2002,2,1,1,1,11
2357,511,10.3,1,0.050274442,3,81.796,3,2009,1,2,2,1,4
3418,511,10.3,1,0.050061008,3,81.296,6,2004,2,1,1,1,9
3627,511,10.3,1,0.049828008,3,79.99600000000001,5,1985,1,2,3,1,28
4870,511,10.3,1,0.050148322,3,79.396,9,1999,1,0,1,1,14
1074,155,6.695,0,0.033994765,5,219.8456,9,1999,1,0,1,1,14
3636,155,6.695,0,0.03401083,5,221.8456,7,2002,2,1,1,1,11
4802,155,6.695,0,0.033913749,5,220.3456,1,1987,0,2,1,1,26
5613,155,6.695,0,0.034133984,5,219.5456,2,2007,2,1,1,1,6
3272,274,16.7,1,0.054583442,15,64.6168,1,1987,0,2,1,1,26
3779,274,16.7,1,0.054628903,15,62.5168,8,1997,2,0,1,1,16
5475,274,16.7,1,0.09564815800000001,15,63.7168,4,1985,2,0,0,1,28
1163,573,10.195,0,0.080277707,13,119.14399999999999,6,2004,2,1,1,1,9
1501,573,10.195,0,0.080619969,13,119.14399999999999,3,2009,1,2,2,1,4
1576,573,10.195,0,0.08041772400000001,13,121.244,9,1999,1,0,1,1,14
1793,573,10.195,0,0.08045572599999999,13,120.14399999999999,7,2002,2,1,1,1,11
2438,573,10.195,0,0.08074705900000001,13,120.544,2,2007,2,1,1,1,6
4297,573,10.195,0,0.080226072,13,121.244,1,1987,0,2,1,1,26
4806,573,10.195,0,0.070379643375,13,119.744,0,1998,2,2,0,1,15
4942,573,10.195,0,0.08029289,13,120.844,8,1997,2,0,1,1,16
1138,200,8.21,0,0.045108792,4,87.0198,3,2009,1,2,2,1,4
1431,200,8.21,0,0.044708227999999996,4,86.2198,5,1985,1,2,3,1,28
2591,200,8.21,0,0.045179902,4,87.8198,2,2007,2,1,1,1,6
236,1506,18.0,0,0.01949589,8,127.8994,2,2007,2,1,1,2,6
4551,1506,18.0,0,0.033942792,8,126.5994,4,1985,2,0,0,2,28
4675,1506,18.0,0,0.019416374,8,129.5994,9,1999,1,0,1,2,14
5420,1506,18.0,0,0.019425549,8,130.2994,7,2002,2,1,1,2,11
1680,1315,20.2,0,0.11229997900000001,9,126.4046,6,2004,2,1,1,2,9
3094,1315,20.2,0,0.11295655199999999,9,124.9046,2,2007,2,1,1,2,6
4869,1315,20.2,0,0.11277876699999999,9,123.5046,3,2009,1,2,2,2,4
116,883,8.18,1,0.082401592,5,55.9588,8,1997,2,0,1,1,16
4775,883,8.18,1,0.144274551,5,55.2588,4,1985,2,0,0,1,28
373,584,17.849999999999998,0,0.046408927999999995,10,153.5682,5,1985,1,2,3,1,28
1061,584,17.85,0,0.046634759000000005,10,154.2682,8,1997,2,0,1,1,16
1344,584,17.85,0,0.046729335999999996,10,152.5682,7,2002,2,1,1,1,11
1555,584,17.85,0,0.046625941,10,152.3682,6,2004,2,1,1,1,9
2658,584,17.85,0,0.046595951,10,151.5682,1,1987,0,2,1,1,26
2865,584,17.85,0,0.078057026,10,152.8682,0,1998,2,2,0,1,15
4724,584,17.85,0,0.046898544,10,152.8682,2,2007,2,1,1,1,6
933,360,15.5,1,0.156928379,13,148.2418,8,1997,2,0,1,1,16
1762,360,15.5,1,0.157816029,13,145.4418,2,2007,2,1,1,1,6
2816,360,15.5,1,0.156898705,13,147.9418,6,2004,2,1,1,1,9
3146,360,15.5,1,0.156168446,13,146.7418,5,1985,1,2,3,1,28
1695,910,12.6,0,0.024232347,4,36.1874,9,1999,1,0,1,1,14
3117,910,12.6,0,0.024174597000000003,4,33.2874,1,1987,0,2,1,1,26
3369,910,12.6,0,0.01816268575,4,35.1874,5,1985,1,2,3,1,28
4530,910,12.6,0,0.024243799,4,36.9874,7,2002,2,1,1,1,11
142,131,15.2,0,0.050255855,14,97.3752,9,1999,1,0,1,0,14
1802,131,15.2,0,0.050461669,14,95.5752,2,2007,2,1,1,0,6
2867,131,15.2,0,0.050136085999999996,14,97.0752,1,1987,0,2,1,0,26
3432,131,15.2,0,0.050382246,14,94.2752,3,2009,1,2,2,0,4
2547,33,13.5,0,0.09376333,14,188.8872,5,1985,1,2,3,0,28
2919,33,13.5,0,0.094141186,14,188.1872,1,1987,0,2,1,0,26
4311,33,13.5,0,0.09441067300000001,14,189.0872,7,2002,2,1,1,0,11
5342,33,13.5,0,0.094752537,14,189.9872,2,2007,2,1,1,0,6
888,330,14.85,0,0.16364098800000001,0,144.2812,4,1985,2,0,0,1,28
2303,330,14.85,0,0.093384846,0,141.3812,1,1987,0,2,1,1,26
3456,330,14.85,0,0.093607933,0,140.4812,9,1999,1,0,1,1,14
5146,330,14.85,0,0.09346262300000001,0,141.9812,8,1997,2,0,1,1,16
74,1311,16.35,0,0.029505077,9,256.2646,7,2002,2,1,1,2,11
3449,1311,16.35,0,0.029439793,9,258.5646,6,2004,2,1,1,2,9
3982,1311,16.35,0,0.02949114,9,256.7646,9,1999,1,0,1,2,14
4423,1311,16.35,0,0.029611916000000002,9,259.0646,2,2007,2,1,1,2,6
862,760,13.85,1,0.085447928,10,120.4124,7,2002,2,1,1,1,11
1172,760,13.85,1,0.08486204,10,120.0124,5,1985,1,2,3,1,28
1280,760,13.85,1,0.085204025,10,118.9124,1,1987,0,2,1,1,26
1379,760,13.85,1,0.085258864,10,116.8124,6,2004,2,1,1,1,9
3587,760,13.85,1,0.085757338,10,119.6124,2,2007,2,1,1,1,6
5592,760,13.85,1,0.085407568,10,119.9124,9,1999,1,0,1,1,14
401,1358,10.895,0,0.02704266,11,49.4666,6,2004,2,1,1,2,9
1385,1358,10.894999999999998,0,0.047357160999999995,11,51.9666,4,1985,2,0,0,2,28
2855,1358,10.895,0,0.027200767,11,51.6666,2,2007,2,1,1,2,6
3253,1358,10.895,0,0.027102627999999997,11,50.7666,7,2002,2,1,1,2,11
4614,1358,10.895,0,0.027025266000000003,11,52.2666,1,1987,0,2,1,2,26
5022,1358,10.895,0,0.027089826,11,50.6666,9,1999,1,0,1,2,14
5031,1358,10.895,0,0.045272429,11,50.2666,0,1998,2,2,0,2,15
892,596,15.1,0,0.076012177,0,90.28299999999999,1,1987,0,2,1,1,26
2410,596,15.1,0,0.076075485,0,91.68299999999999,8,1997,2,0,1,1,16
4348,596,15.1,0,0.0760611,0,88.78299999999999,6,2004,2,1,1,1,9
113,332,9.5,1,0.131905128,5,232.0668,5,1985,1,2,3,1,28
484,332,9.5,1,0.133296733,5,229.8668,2,2007,2,1,1,1,6
1731,332,9.5,1,0.13308693300000002,5,230.1668,3,2009,1,2,2,1,4
4079,332,9.5,1,0.13281580199999998,5,228.3668,7,2002,2,1,1,1,11
4352,332,9.5,1,0.132546993,5,230.3668,8,1997,2,0,1,1,16
725,1088,6.69,1,0.036879682000000004,10,176.637,1,1987,0,2,1,1,26
2850,1088,6.69,1,0.0184618665,10,178.237,0,1998,2,2,0,1,15
2912,1088,6.69,1,0.036967784,10,175.037,9,1999,1,0,1,1,14
5603,1088,6.69,1,0.0184618665,10,178.037,7,2002,2,1,1,1,11
3404,457,13.5,0,0.06018748,0,85.054,5,1985,1,2,3,1,28
4447,457,13.5,0,0.060468922,0,85.25399999999999,6,2004,2,1,1,1,9
5351,457,13.5,0,0.060480359000000004,0,86.454,8,1997,2,0,1,1,16
49,984,18.25,0,0.07519492900000001,13,124.9046,8,1997,2,0,1,1,16
4099,872,9.195,1,0.07804584,10,105.8596,6,2004,2,1,1,1,9
4567,872,9.195,1,0.07768258900000001,10,109.2596,5,1985,1,2,3,1,28
5208,872,9.195,1,0.136674035,10,105.8596,4,1985,2,0,0,1,28
5476,872,9.195,1,0.078378587,10,108.0596,3,2009,1,2,2,1,4
1044,1051,17.75,0,0.055027599,6,146.2444,1,1987,0,2,1,1,26
1810,1051,17.75,0,0.055063016,6,144.5444,6,2004,2,1,1,1,9
2683,1051,17.75,0,0.05529777599999999,6,143.7444,3,2009,1,2,2,1,4
4092,1051,17.75,0,0.05518512,6,143.7444,7,2002,2,1,1,1,11
4843,1051,17.75,0,0.055384947999999996,6,145.7444,2,2007,2,1,1,1,6
3295,46,7.27,0,0.070733741,14,112.0518,5,1985,1,2,3,0,28
4246,46,7.27,0,0.07147998400000001,14,114.9518,2,2007,2,1,1,0,6
5075,46,7.27,0,0.071018789,14,114.4518,1,1987,0,2,1,0,26
2548,952,13.6,1,0.043832987999999996,6,158.0946,3,2009,1,2,2,1,4
2983,592,6.17,0,0.017794028,10,65.9826,0,1998,2,2,0,1,15
3853,592,6.17,0,0.010691082,10,66.3826,2,2007,2,1,1,1,6
4325,592,6.17,0,0.010579468,10,63.4826,5,1985,1,2,3,1,28
4433,592,6.17,0,0.010622102,10,64.5826,1,1987,0,2,1,1,26
5052,592,6.17,0,0.009937336000000001,10,64.0826,6,2004,2,1,1,1,9
773,923,10.5,0,0.06928748900000001,6,38.3164,0,1998,2,2,0,1,15
1264,923,10.5,0,0.041564073,6,38.4164,3,2009,1,2,2,1,4
1889,923,10.5,0,0.041629595,6,37.3164,2,2007,2,1,1,1,6
2135,621,11.8,1,0.100537777,10,151.3366,4,1985,2,0,0,1,28
3601,621,11.8,1,0.0502688885,10,152.2366,9,1999,1,0,1,1,14
603,1156,17.6,1,0.07624018,10,113.1202,9,1999,1,0,1,1,14
1254,1156,17.6,1,0.076107437,10,113.0202,6,2004,2,1,1,1,9
1694,1048,14.3,0,0.12254803199999999,4,122.17299999999999,6,2004,2,1,1,1,9
3330,1048,14.300000000000002,0,0.121977653,4,122.573,5,1985,1,2,3,1,28
4545,1048,14.3,0,0.091836368,4,124.17299999999999,0,1998,2,2,0,1,15
5138,1048,14.3,0,0.12281978699999999,4,122.473,7,2002,2,1,1,1,11
205,664,20.85,0,0.039562497,10,118.1808,8,1997,2,0,1,1,16
3408,664,20.85,0,0.037600725200000004,10,118.5808,2,2007,2,1,1,1,6
4153,664,20.85,0,0.069268825,10,116.9808,4,1985,2,0,0,1,28
